accepted_family,accepted_genus,accepted_name,region_id,region_eco
Arecaceae,Astrocaryum,Astrocaryum huicungo,BMHP,Bosques Muy Húmedos Premontanos
Arecaceae,Astrocaryum,Astrocaryum perangustatum,BHA,Bosques Húmedos Amazónicos
Arecaceae,Astrocaryum,Astrocaryum scopatum,BHA,Bosques Húmedos Amazónicos
Arecaceae,Ceroxylon,Ceroxylon pityrophyllum,BMHM,Bosques Muy Húmedos Montanos
Arecaceae,Chelyocarpus,Chelyocarpus repens,BHA,Bosques Húmedos Amazónicos
Arecaceae,Euterpe,Euterpe luminosa,BMHM,Bosques Muy Húmedos Montanos
Arecaceae,Geonoma,Geonoma trigona,BMHM,Bosques Muy Húmedos Montanos
Arecaceae,Hyospathe,Hyospathe peruviana,BMHM,Bosques Muy Húmedos Montanos
Aristolochiaceae,Aristolochia,Aristolochia barbourii,BHA,Bosques Húmedos Amazónicos
Aristolochiaceae,Aristolochia,Aristolochia bicolor,BHA,Bosques Húmedos Amazónicos
Aristolochiaceae,Aristolochia,Aristolochia chachapoyensis,BS,Bosques Secos
Aristolochiaceae,Aristolochia,Aristolochia killipiana,BMHM,Bosques Muy Húmedos Montanos
Aristolochiaceae,Aristolochia,Aristolochia physodes,BMHP,Bosques Muy Húmedos Premontanos
Aristolochiaceae,Aristolochia,Aristolochia physodes,BHA,Bosques Húmedos Amazónicos
Aristolochiaceae,Aristolochia,Aristolochia putumayensis,BHA,Bosques Húmedos Amazónicos
Aristolochiaceae,Aristolochia,Aristolochia xerophytica,MDE,Matorral Desértico
Aristolochiaceae,Aristolochia,Aristolochia xerophytica,BS,Bosques Secos
Apocynaceae,Astephanus,Astephanus peruvianus,NA,Sin datos
Apocynaceae,Cynanchum,Cynanchum calycinum,BS,Bosques Secos
Apocynaceae,Cynanchum,Cynanchum canoi,BMHM,Bosques Muy Húmedos Montanos
Apocynaceae,Cynanchum,Cynanchum hickenii,PSH,Puna Húmeda y Seca
Apocynaceae,Cynanchum,Cynanchum luteynii,BMHM,Bosques Muy Húmedos Montanos
Apocynaceae,Cynanchum,Cynanchum peruvianum,BMHM,Bosques Muy Húmedos Montanos
Apocynaceae,Cynanchum,Cynanchum thymifolium,MDE,Matorral Desértico
Apocynaceae,Cynanchum,Cynanchum tiaratum,MA,Mesoandina
Apocynaceae,Cynanchum,Cynanchum unguiculatum,NA,Sin datos
Apocynaceae,Ditassa,Ditassa crassa,BMHM,Bosques Muy Húmedos Montanos
Apocynaceae,Ditassa,Ditassa gracilipes,BMHP,Bosques Muy Húmedos Premontanos
Apocynaceae,Ditassa,Ditassa peruviana,BMHP,Bosques Muy Húmedos Premontanos
Apocynaceae,Ditassa,Ditassa violascens,BMHM,Bosques Muy Húmedos Montanos
Apocynaceae,Ditassa,Ditassa weberbaueri,BMHM,Bosques Muy Húmedos Montanos
Apocynaceae,Gonolobus,Gonolobus marginatus,BMHP,Bosques Muy Húmedos Premontanos
Apocynaceae,Gonolobus,Gonolobus peruanus,MA,Mesoandina
Apocynaceae,Gonolobus,Gonolobus purpureus,BMHP,Bosques Muy Húmedos Premontanos
Apocynaceae,Gonolobus,Gonolobus sagasteguii,MA,Mesoandina
Apocynaceae,Marsdenia,Marsdenia oligantha,BMHP,Bosques Muy Húmedos Premontanos
Apocynaceae,Marsdenia,Marsdenia oligantha,BHA,Bosques Húmedos Amazónicos
Apocynaceae,Marsdenia,Marsdenia weberbaueri,BMHP,Bosques Muy Húmedos Premontanos
Apocynaceae,Matelea,Matelea aliciae,DST,Desierto Semicálido Tropical
Apocynaceae,Matelea,Matelea aliciae,MDE,Matorral Desértico
Apocynaceae,Matelea,Matelea camiloana,BHA,Bosques Húmedos Amazónicos
Apocynaceae,Matelea,Matelea glandulosa,BHA,Bosques Húmedos Amazónicos
Apocynaceae,Matelea,Matelea klugii,BHA,Bosques Húmedos Amazónicos
Apocynaceae,Matelea,Matelea longifolia,BHA,Bosques Húmedos Amazónicos
Apocynaceae,Matelea,Matelea marginata,MA,Mesoandina
Apocynaceae,Matelea,Matelea melinii,BHA,Bosques Húmedos Amazónicos
Apocynaceae,Matelea,Matelea pedicellata,BMHP,Bosques Muy Húmedos Premontanos
Apocynaceae,Matelea,Matelea peruviana,BHA,Bosques Húmedos Amazónicos
Apocynaceae,Matelea,Matelea ruiz-pavonii,BMHP,Bosques Muy Húmedos Premontanos
Apocynaceae,Matelea,Matelea schunkei,BHA,Bosques Húmedos Amazónicos
Apocynaceae,Matelea,Matelea subsessilifolia,BHA,Bosques Húmedos Amazónicos
Apocynaceae,Matelea,Matelea vargasii,BMHM,Bosques Muy Húmedos Montanos
Apocynaceae,Matelea,Matelea weberbaueri,MDE,Matorral Desértico
Apocynaceae,Matelea,Matelea woytkowskii,MA,Mesoandina
Apocynaceae,Metastelma,Metastelma rariflorum,BMHM,Bosques Muy Húmedos Montanos
Apocynaceae,Orthosia,Orthosia tarmensis,MA,Mesoandina
Apocynaceae,Oxypetalum,Oxypetalum albiflorum,PSH,Puna Húmeda y Seca
Apocynaceae,Oxypetalum,Oxypetalum weberbaueri,BMHM,Bosques Muy Húmedos Montanos
Apocynaceae,Philibertia,Philibertia peruviana,MA,Mesoandina
Apocynaceae,Schistonema,Schistonema weberbaueri,MDE,Matorral Desértico
Apocynaceae,Stenomeria,Stenomeria fosteri,BHA,Bosques Húmedos Amazónicos
Apocynaceae,Tassadia,Tassadia cordata,BHA,Bosques Húmedos Amazónicos
Aspleniaceae,Asplenium,Asplenium divaricatum,BMHM,Bosques Muy Húmedos Montanos
Aspleniaceae,Asplenium,Asplenium divaricatum,BMHP,Bosques Muy Húmedos Premontanos
Aspleniaceae,Asplenium,Asplenium divaricatum,BHA,Bosques Húmedos Amazónicos
Aspleniaceae,Asplenium,Asplenium projectum,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Achyrocline,Achyrocline peruviana,MDE,Matorral Desértico
Asteraceae,Achyrocline,Achyrocline peruviana,MA,Mesoandina
Asteraceae,Aequatorium,Aequatorium cajamarcense,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Aequatorium,Aequatorium carpishense,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Aequatorium,Aequatorium juninense,BPM,Bosques Pluviales Montanos
Asteraceae,Aequatorium,Aequatorium rimachianum,BPM,Bosques Pluviales Montanos
Asteraceae,Aequatorium,Aequatorium rimachianum,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Aequatorium,Aequatorium stellatopilosum,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Aequatorium,Aequatorium tovarii,BPM,Bosques Pluviales Montanos
Asteraceae,Aequatorium,Aequatorium tuestae,BPM,Bosques Pluviales Montanos
Asteraceae,Ageratina,Ageratina bishopii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Ageratina,Ageratina boekei,PAR,Páramo
Asteraceae,Ageratina,Ageratina boekei,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Ageratina,Ageratina chachapoyasensis,PAR,Páramo
Asteraceae,Ageratina,Ageratina chachapoyasensis,BPM,Bosques Pluviales Montanos
Asteraceae,Ageratina,Ageratina gracilenta,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Ageratina,Ageratina infiernillensis,MA,Mesoandina
Asteraceae,Ageratina,Ageratina lobulifera,MA,Mesoandina
Asteraceae,Ageratina,Ageratina lopez-mirandae,MA,Mesoandina
Asteraceae,Ageratina,Ageratina pampalcensis,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Ageratina,Ageratina piurae,PAR,Páramo
Asteraceae,Ageratina,Ageratina proba,MA,Mesoandina
Asteraceae,Ageratina,Ageratina rhytidodes,MA,Mesoandina
Asteraceae,Ageratina,Ageratina simulans,MA,Mesoandina
Asteraceae,Ageratina,Ageratina subferruginea,NA,Sin datos
Asteraceae,Ageratina,Ageratina tarmensis,MA,Mesoandina
Asteraceae,Ageratina,Ageratina vallincola,DST,Desierto Semicálido Tropical
Asteraceae,Ageratina,Ageratina vallincola,MA,Mesoandina
Asteraceae,Ageratina,Ageratina vallincola,PSH,Puna Húmeda y Seca
Asteraceae,Ageratina,Ageratina vallincola,PAR,Páramo
Asteraceae,Ageratina,Ageratina wurdackii,PAR,Páramo
Asteraceae,Ageratina,Ageratina wurdackii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Alloispermum,Alloispermum weberbaueri,MA,Mesoandina
Asteraceae,Amboroa,Amboroa wurdackii,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Amboroa,Amboroa wurdackii,BHA,Bosques Húmedos Amazónicos
Asteraceae,Ambrosia,Ambrosia dentata,DST,Desierto Semicálido Tropical
Asteraceae,Ambrosia,Ambrosia pannosa,MA,Mesoandina
Asteraceae,Aphanactis,Aphanactis hutchisonii,PAR,Páramo
Asteraceae,Aphanactis,Aphanactis hutchisonii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Aristeguietia,Aristeguietia anisodonta,MA,Mesoandina
Asteraceae,Aristeguietia,Aristeguietia ballii,MA,Mesoandina
Asteraceae,Aristeguietia,Aristeguietia cursonii,NA,Sin datos
Asteraceae,Aristeguietia,Aristeguietia diplodictyon,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Aristeguietia,Aristeguietia gascae,NA,Sin datos
Asteraceae,Aristeguietia,Aristeguietia tahonensis,MA,Mesoandina
Asteraceae,Arnaldoa,Arnaldoa macbrideana,MDE,Matorral Desértico
Asteraceae,Arnaldoa,Arnaldoa weberbaueri,MDE,Matorral Desértico
Asteraceae,Arnaldoa,Arnaldoa weberbaueri,BS,Bosques Secos
Asteraceae,Ascidiogyne,Ascidiogyne sanchezvegae,PAR,Páramo
Asteraceae,Ascidiogyne,Ascidiogyne wurdackii,PAR,Páramo
Asteraceae,Asplundianthus,Asplundianthus sagasteguii,MDE,Matorral Desértico
Asteraceae,Asplundianthus,Asplundianthus sagasteguii,MA,Mesoandina
Asteraceae,Asplundianthus,Asplundianthus scabrifolius,BPM,Bosques Pluviales Montanos
Asteraceae,Asplundianthus,Asplundianthus scabrifolius,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Asplundianthus,Asplundianthus trachyphyllus,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Ayapanopsis,Ayapanopsis andina,NA,Sin datos
Asteraceae,Ayapanopsis,Ayapanopsis ferreyrii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Ayapanopsis,Ayapanopsis mathewsii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Ayapanopsis,Ayapanopsis tarapotensis,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Ayapanopsis,Ayapanopsis vargasii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Ayapanopsis,Ayapanopsis wurdackiana,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Aynia,Aynia pseudascaricida,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Baccharis,Baccharis alnifolia,MA,Mesoandina
Asteraceae,Baccharis,Baccharis alnifolia,PSH,Puna Húmeda y Seca
Asteraceae,Baccharis,Baccharis ayacuchensis,MA,Mesoandina
Asteraceae,Baccharis,Baccharis ayacuchensis,PSH,Puna Húmeda y Seca
Asteraceae,Baccharis,Baccharis brachylaenoides var. mathewsii,NA,Sin datos
Asteraceae,Baccharis,Baccharis chachapoyasensis,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Baccharis,Baccharis chilcaura,NA,Sin datos
Asteraceae,Baccharis,Baccharis corymbosa,MA,Mesoandina
Asteraceae,Baccharis,Baccharis davidsonii,AA,Altoandina
Asteraceae,Baccharis,Baccharis grandicapitulata var. subdentata,MA,Mesoandina
Asteraceae,Baccharis,Baccharis hutchisonii,MDE,Matorral Desértico
Asteraceae,Baccharis,Baccharis hutchisonii,MA,Mesoandina
Asteraceae,Baccharis,Baccharis johnwurdackiana,PSH,Puna Húmeda y Seca
Asteraceae,Baccharis,Baccharis kingii,DST,Desierto Semicálido Tropical
Asteraceae,Baccharis,Baccharis kingii,MDE,Matorral Desértico
Asteraceae,Baccharis,Baccharis kingii,MA,Mesoandina
Asteraceae,Baccharis,Baccharis ledifolia,PAR,Páramo
Asteraceae,Baccharis,Baccharis libertadensis,PAR,Páramo
Asteraceae,Baccharis,Baccharis oxyphylla,BS,Bosques Secos
Asteraceae,Baccharis,Baccharis scabra,MA,Mesoandina
Asteraceae,Baccharis,Baccharis tarmensis,MA,Mesoandina
Asteraceae,Baccharis,Baccharis tarmensis,PSH,Puna Húmeda y Seca
Asteraceae,Baccharis,Baccharis venulosoides,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Badilloa,Badilloa drepanoides,PSH,Puna Húmeda y Seca
Asteraceae,Badilloa,Badilloa helianthifolia,NA,Sin datos
Asteraceae,Badilloa,Badilloa herrerae,MA,Mesoandina
Asteraceae,Badilloa,Badilloa procera,MA,Mesoandina
Asteraceae,Badilloa,Badilloa sphagnophila,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Barnadesia,Barnadesia blakeana,MA,Mesoandina
Asteraceae,Barnadesia,Barnadesia hutchisoniana,MA,Mesoandina
Asteraceae,Barnadesia,Barnadesia hutchisoniana,BS,Bosques Secos
Asteraceae,Barnadesia,Barnadesia macbridei,MA,Mesoandina
Asteraceae,Barnadesia,Barnadesia reticulata,MA,Mesoandina
Asteraceae,Bartlettina,Bartlettina macromeris,NA,Sin datos
Asteraceae,Bidens,Bidens abadiae var. pilosoides,NA,Sin datos
Asteraceae,Bidens,Bidens monticola,NA,Sin datos
Asteraceae,Bishopanthus,Bishopanthus soliceps,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Borrichia,Borrichia peruviana,NA,Sin datos
Asteraceae,Calea,Calea szyszylowiczii,MDE,Matorral Desértico
Asteraceae,Calea,Calea szyszylowiczii,MA,Mesoandina
Asteraceae,Caxamarca,Caxamarca sanchezii,MA,Mesoandina
Asteraceae,Chaetanthera,Chaetanthera chiquianensis,MA,Mesoandina
Asteraceae,Chaetanthera,Chaetanthera chiquianensis,PSH,Puna Húmeda y Seca
Asteraceae,Chaetanthera,Chaetanthera cochlearifolia,AA,Altoandina
Asteraceae,Chaetanthera,Chaetanthera peruviana,MA,Mesoandina
Asteraceae,Chaetanthera,Chaetanthera peruviana,PSH,Puna Húmeda y Seca
Asteraceae,Chaptalia,Chaptalia callacallensis,PAR,Páramo
Asteraceae,Chaptalia,Chaptalia callacallensis,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Chaptalia,Chaptalia isernina,NA,Sin datos
Asteraceae,Chaptalia,Chaptalia malcabalensis,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Chersodoma,Chersodoma deltoidea,PAR,Páramo
Asteraceae,Chersodoma,Chersodoma juanisernii,DST,Desierto Semicálido Tropical
Asteraceae,Chersodoma,Chersodoma juanisernii,MA,Mesoandina
Asteraceae,Chersodoma,Chersodoma ovopedata,PSH,Puna Húmeda y Seca
Asteraceae,Chersodoma,Chersodoma ovopedata,PAR,Páramo
Asteraceae,Chiliotrichiopsis,Chiliotrichiopsis peruviana,PSH,Puna Húmeda y Seca
Asteraceae,Chromolaena,Chromolaena anachoretica,MA,Mesoandina
Asteraceae,Chromolaena,Chromolaena eripsima,MA,Mesoandina
Asteraceae,Chromolaena,Chromolaena jelskii,BS,Bosques Secos
Asteraceae,Chrysactinium,Chrysactinium breviscapum,PAR,Páramo
Asteraceae,Chrysactinium,Chrysactinium wurdackii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Chrysanthellum,Chrysanthellum indicum,MA,Mesoandina
Asteraceae,Chucoa,Chucoa ilicifolia,MA,Mesoandina
Asteraceae,Chuquiraga,Chuquiraga johnstonii,MA,Mesoandina
Asteraceae,Chuquiraga,Chuquiraga johnstonii,PSH,Puna Húmeda y Seca
Asteraceae,Chuquiraga,Chuquiraga oblongifolia,PAR,Páramo
Asteraceae,Chuquiraga,Chuquiraga raimondiana,PSH,Puna Húmeda y Seca
Asteraceae,Chuquiraga,Chuquiraga weberbaueri,PSH,Puna Húmeda y Seca
Asteraceae,Chuquiraga,Chuquiraga weberbaueri,PAR,Páramo
Asteraceae,Coreopsis,Coreopsis breviligulata,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis cajamarcana,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis canescentifolia,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis celendinensis,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis connata,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis dentifolia,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis dilloniana,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis fasciculata var. laevigata,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis ferreyrae,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis foliosa,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Coreopsis,Coreopsis glaucodes,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis tinctoria,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis helleborifolia,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis holodasya,PSH,Puna Húmeda y Seca
Asteraceae,Coreopsis,Coreopsis imbricata,NA,Sin datos
Asteraceae,Coreopsis,Coreopsis integra,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis irmscheriana,DST,Desierto Semicálido Tropical
Asteraceae,Coreopsis,Coreopsis killipii,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis lopez-mirandae,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Coreopsis,Coreopsis macbridei,MDE,Matorral Desértico
Asteraceae,Coreopsis,Coreopsis microlepis,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis nodosa,NA,Sin datos
Asteraceae,Coreopsis,Coreopsis oblanceolata,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis obovatifolia,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis parviceps,NA,Sin datos
Asteraceae,Coreopsis,Coreopsis peruviana,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis pervelutina,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis piurana,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis poloe,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis polyactis,PAR,Páramo
Asteraceae,Coreopsis,Coreopsis senaria,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis sherffii,MA,Mesoandina
Asteraceae,Coreopsis,Coreopsis sherffii,PSH,Puna Húmeda y Seca
Asteraceae,Coreopsis,Coreopsis woytkowskii,MA,Mesoandina
Asteraceae,Critoniopsis,Critoniopsis ayabacensis,MA,Mesoandina
Asteraceae,Critoniopsis,Critoniopsis gynoxiifolia,BPM,Bosques Pluviales Montanos
Asteraceae,Critoniopsis,Critoniopsis jalcana,PAR,Páramo
Asteraceae,Critoniopsis,Critoniopsis jelskii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Critoniopsis,Critoniopsis macrofoliata,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Critoniopsis,Critoniopsis oblongifolia,MA,Mesoandina
Asteraceae,Critoniopsis,Critoniopsis paucartambensis,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Critoniopsis,Critoniopsis peruviana,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Critoniopsis,Critoniopsis quillonensis,MA,Mesoandina
Asteraceae,Critoniopsis,Critoniopsis sagasteguii,MA,Mesoandina
Asteraceae,Critoniopsis,Critoniopsis woytkowskii,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus bishopii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Cronquistianthus,Cronquistianthus callacatensis,MDE,Matorral Desértico
Asteraceae,Cronquistianthus,Cronquistianthus callacatensis,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus callacatensis,PSH,Puna Húmeda y Seca
Asteraceae,Cronquistianthus,Cronquistianthus celendinensis,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus chachapoyensis,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Cronquistianthus,Cronquistianthus desmophyllus,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus determinatus,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus ferreyrii,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus glomeratus,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus lavandulifolius,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus lopez-mirandae,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus macbridei,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Cronquistianthus,Cronquistianthus marrubiifolius,MDE,Matorral Desértico
Asteraceae,Cronquistianthus,Cronquistianthus marrubiifolius,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus urubambensis,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus urubambensis,BPM,Bosques Pluviales Montanos
Asteraceae,Cronquistianthus,Cronquistianthus urubambensis,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Cronquistianthus,Cronquistianthus volkensii,MA,Mesoandina
Asteraceae,Cronquistianthus,Cronquistianthus volkensii,PSH,Puna Húmeda y Seca
Asteraceae,Crossothamnus,Crossothamnus pascoanus,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Crossothamnus,Crossothamnus weberbaueri,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Cuatrecasanthus,Cuatrecasanthus jelskii,NA,Sin datos
Asteraceae,Cuatrecasanthus,Cuatrecasanthus sandemanii,BPM,Bosques Pluviales Montanos
Asteraceae,Cuatrecasanthus,Cuatrecasanthus sandemanii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Dasyphyllum,Dasyphyllum brevispinum,MA,Mesoandina
Asteraceae,Dasyphyllum,Dasyphyllum cabrerae,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Dasyphyllum,Dasyphyllum horridum,MA,Mesoandina
Asteraceae,Dasyphyllum,Dasyphyllum hystrix var. peruvianum,MA,Mesoandina
Asteraceae,Dasyphyllum,Dasyphyllum leiocephalum,MA,Mesoandina
Asteraceae,Dendrophorbium,Dendrophorbium argutidentatum,PSH,Puna Húmeda y Seca
Asteraceae,Dendrophorbium,Dendrophorbium cosnipatense,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Dendrophorbium,Dendrophorbium dolichodoryium,BPM,Bosques Pluviales Montanos
Asteraceae,Dendrophorbium,Dendrophorbium goodspeedii,BPM,Bosques Pluviales Montanos
Asteraceae,Dendrophorbium,Dendrophorbium llewelynii,BPM,Bosques Pluviales Montanos
Asteraceae,Dendrophorbium,Dendrophorbium storkii,MA,Mesoandina
Asteraceae,Dendrophorbium,Dendrophorbium trigynum,NA,Sin datos
Asteraceae,Dendrophorbium,Dendrophorbium vanillodorum,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Dendrophorbium,Dendrophorbium vargasii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Dillandia,Dillandia chachapoyensis,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Diplostephium,Diplostephium abietinum,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Diplostephium,Diplostephium affine,MA,Mesoandina
Asteraceae,Diplostephium,Diplostephium azureum,MA,Mesoandina
Asteraceae,Diplostephium,Diplostephium azureum,PSH,Puna Húmeda y Seca
Asteraceae,Diplostephium,Diplostephium azureum,PAR,Páramo
Asteraceae,Diplostephium,Diplostephium cajamarquillense,PAR,Páramo
Asteraceae,Diplostephium,Diplostephium callaense,MA,Mesoandina
Asteraceae,Diplostephium,Diplostephium callaense,PAR,Páramo
Asteraceae,Diplostephium,Diplostephium callilepis,PSH,Puna Húmeda y Seca
Asteraceae,Diplostephium,Diplostephium carabayense,NA,Sin datos
Asteraceae,Diplostephium,Diplostephium foliosissimum,PAR,Páramo
Asteraceae,Diplostephium,Diplostephium foliosissimum,BPM,Bosques Pluviales Montanos
Asteraceae,Diplostephium,Diplostephium gnidioides,MA,Mesoandina
Asteraceae,Diplostephium,Diplostephium goodspeedii,BPM,Bosques Pluviales Montanos
Asteraceae,Diplostephium,Diplostephium gynoxyoides,PSH,Puna Húmeda y Seca
Asteraceae,Diplostephium,Diplostephium hippophae,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Diplostephium,Diplostephium konotrichum,BPM,Bosques Pluviales Montanos
Asteraceae,Diplostephium,Diplostephium lanatum,PSH,Puna Húmeda y Seca
Asteraceae,Diplostephium,Diplostephium lanatum,AA,Altoandina
Asteraceae,Diplostephium,Diplostephium oxapampanum,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Diplostephium,Diplostephium pearcei,PSH,Puna Húmeda y Seca
